id,BeatsPerMinute
661208,119.1122
661209,118.584274
661210,119.184906
661211,119.25271
661212,120.19142
661213,118.57597
661214,119.133835
661215,118.77193
661216,119.09285
661217,119.36056
661218,119.2577
661219,119.34399
661220,119.22285
661221,119.4163
661222,119.06465
661223,119.09965
661224,119.497406
661225,119.08813
661226,119.973206
661227,118.589935
661228,118.64693
661229,120.858864
661230,119.22552
661231,119.01608
661232,119.28741
661233,119.450264
661234,118.90197
661235,118.994316
661236,118.627785
661237,119.4299
661238,118.985405
661239,118.87138
661240,118.840546
661241,119.24038
661242,118.329025
661243,118.91429
661244,119.474846
661245,119.16197
661246,119.21787
661247,119.0339
661248,118.772125
661249,118.860016
661250,119.04983
661251,118.90957
661252,119.41057
661253,119.14626
661254,118.689026
661255,119.27061
661256,118.779076
661257,118.80596
661258,118.91444
661259,118.708496
661260,118.704384
661261,119.32365
661262,119.313614
661263,119.42263
661264,119.10785
661265,119.11792
661266,119.30495
661267,119.00523
661268,119.16429
661269,121.61786
661270,118.71501
661271,119.44216
661272,119.31568
661273,119.044975
661274,118.1723
661275,118.62199
661276,119.38214
661277,118.488556
661278,118.92857
661279,119.22483
661280,119.48968
661281,119.24964
661282,118.71316
661283,119.264496
661284,118.99111
661285,118.659424
661286,118.5102
661287,118.91891
661288,118.80957
661289,119.060684
661290,119.026726
661291,119.1568
661292,118.41036
661293,119.102036
661294,118.94651
661295,119.20263
661296,119.091644
661297,119.22764
661298,119.03416
661299,119.5861
661300,119.08562
661301,119.580215
661302,118.804535
661303,118.83059
661304,119.29488
661305,120.78946
661306,119.11566
661307,118.68733
661308,119.27669
661309,118.570175
661310,118.98478
661311,119.12857
661312,118.82197
661313,120.24374
661314,118.68069
661315,119.131
661316,118.710884
661317,119.205185
661318,119.289505
661319,120.32015
661320,119.20538
661321,118.6095
661322,119.28897
661323,118.91888
661324,119.277824
661325,119.412476
661326,119.03189
661327,118.61355
661328,119.328735
661329,118.8679
661330,118.99201
661331,119.08742
661332,119.86209
661333,118.923164
661334,118.57578
661335,119.034256
661336,119.00937
661337,118.5496
661338,118.93034
661339,119.15599
661340,119.039055
661341,118.85804
661342,118.378716
661343,118.944855
661344,121.21057
661345,119.115166
661346,122.41206
661347,119.44005
661348,118.70959
661349,118.94799
661350,118.73721
661351,119.35224
661352,119.11873
661353,118.89004
661354,119.36272
661355,119.3822
661356,119.69679
661357,118.94409
661358,118.99827
661359,119.07893
661360,118.88694
661361,118.68747
661362,120.68838
661363,118.765015
661364,118.788574
661365,118.57551
661366,119.68358
661367,118.664154
661368,118.722084
661369,118.62369
661370,118.99704
661371,118.8857
661372,118.94808
661373,120.128784
661374,118.70023
661375,118.95902
661376,118.84647
661377,119.0485
661378,119.39839
661379,118.954956
661380,118.92956
661381,118.72148
661382,118.8091
661383,119.22595
661384,118.150185
661385,119.02739
661386,119.170685
661387,119.19043
661388,119.63214
661389,118.80642
661390,119.147964
661391,119.221436
661392,119.274155
661393,119.27635
661394,119.14418
661395,118.840515
661396,119.06275
661397,119.42309
661398,118.944374
661399,119.06191
661400,119.27224
661401,119.157166
661402,119.18199
661403,119.53887
661404,118.6903
661405,119.139435
661406,118.51092
661407,118.709236
661408,119.24868
661409,119.31157
661410,118.90283
661411,118.980576
661412,118.91914
661413,119.14657
661414,118.9889
661415,118.942955
661416,118.76808
661417,118.97219
661418,118.96702
661419,119.00589
661420,119.2495
661421,121.53426
661422,118.86383
661423,118.86959
661424,119.10034
661425,119.110725
661426,121.01247
661427,118.86305
661428,119.47146
661429,118.42448
661430,119.34544
661431,119.3006
661432,118.68915
661433,119.15291
661434,119.00876
661435,119.30117
661436,118.62651
661437,119.45163
661438,118.9854
661439,119.31552
661440,118.87162
661441,118.3933
661442,118.314835
661443,118.87224
661444,118.9157
661445,118.954445
661446,119.20353
661447,119.40362
661448,119.05159
661449,119.16472
661450,119.18184
661451,119.03091
661452,118.90235
661453,120.01718
661454,119.06668
661455,118.09126
661456,119.01373
661457,119.31921
661458,119.5901
661459,119.22871
661460,118.63887
661461,118.81133
661462,118.869514
661463,121.08345
661464,119.24626
661465,117.59166
661466,118.38247
661467,118.68278
661468,119.32894
661469,118.96881
661470,118.92967
661471,119.12808
661472,119.007454
661473,119.2556
661474,119.60667
661475,119.34176
661476,118.88982
661477,119.22025
661478,119.23656
661479,118.94223
661480,118.9723
661481,119.232605
661482,119.42967
661483,118.95339
661484,118.27587
661485,118.88982
661486,119.32853
661487,118.970406
661488,119.26448
661489,118.79533
661490,118.79796
661491,119.18309
661492,119.0837
661493,118.64854
661494,118.98772
661495,118.98452
661496,118.42263
661497,118.8125
661498,119.459816
661499,119.20581
661500,119.14039
661501,119.03719
661502,119.13586
661503,118.83414
661504,119.14422
661505,118.52445
661506,118.8438
661507,119.18907
661508,118.990555
661509,121.39995
661510,118.92173
661511,118.62236
661512,119.23372
661513,118.72681
661514,118.7465
661515,118.74395
661516,119.22527
661517,119.00452
661518,119.418434
661519,119.28647
661520,118.70242
661521,118.895
661522,119.205086
661523,119.156525
661524,118.84769
661525,118.81807
661526,118.927734
661527,118.90462
661528,118.82168
661529,119.61372
661530,119.14924
661531,119.33493
661532,119.20144
661533,118.72662
661534,119.24837
661535,119.0395
661536,119.208725
661537,119.15884
661538,119.40919
661539,119.085
661540,118.445465
661541,119.203575
661542,118.88979
661543,117.94263
661544,119.127075
661545,119.86057
661546,119.38076
661547,119.32922
661548,118.853355
661549,118.78939
661550,118.98129
661551,118.8151
661552,119.17029
661553,118.4672
661554,119.166885
661555,119.25905
661556,119.16561
661557,119.21078
661558,119.42216
661559,119.146164
661560,118.89757
661561,119.23607
661562,118.80099
661563,119.00985
661564,118.92269
661565,119.28924
661566,119.18335
661567,119.07663
661568,119.54071
661569,120.057724
661570,118.886955
661571,119.41643
661572,119.62374
661573,119.35608
661574,119.42139
661575,118.603195
661576,119.150024
661577,119.43419
661578,119.00244
661579,119.303185
661580,118.98169
661581,118.8832
661582,118.567505
661583,119.165504
661584,119.285934
661585,119.34595
661586,118.73964
661587,119.20662
661588,118.91657
661589,119.07494
661590,119.13503
661591,119.39207
661592,119.29913
661593,118.732925
661594,119.11771
661595,119.495476
661596,119.14923
661597,119.19528
661598,119.208374
661599,118.86076
661600,119.32713
661601,118.25723
661602,119.33644
661603,119.008766
661604,119.16604
661605,118.88533
661606,118.643036
661607,119.02907
661608,118.80335
661609,118.88352
661610,119.291306
661611,122.42461
661612,119.32127
661613,118.92452
661614,118.979774
661615,119.1456
661616,119.10981
661617,117.97298
661618,119.35368
661619,118.39083
661620,118.65003
661621,119.11634
661622,118.69876
661623,119.18058
661624,119.16591
661625,118.67509
661626,118.69723
661627,118.97534
661628,119.15855
661629,118.505135
661630,118.843346
661631,119.22754
661632,119.2052
661633,118.791794
661634,119.41645
661635,120.44475
661636,119.284256
661637,119.34757
661638,119.222305
661639,119.45434
661640,118.8907
661641,119.59173
661642,119.058685
661643,118.77381
661644,119.49346
661645,118.933945
661646,119.1527
661647,119.12118
661648,118.78902
661649,119.13258
661650,119.40202
661651,118.9586
661652,118.75809
661653,119.10387
661654,119.25546
661655,119.4878
661656,118.7653
661657,119.12824
661658,119.268074
661659,117.61768
661660,119.360634
661661,118.854065
661662,119.235016
661663,119.112915
661664,118.90542
661665,119.397736
661666,118.88861
661667,118.97806
661668,119.05066
661669,118.807304
661670,118.73244
661671,118.760284
661672,118.758224
661673,119.04629
661674,118.76144
661675,119.10402
661676,118.83412
661677,119.47796
661678,118.77096
661679,119.51425
661680,118.92318
661681,119.10794
661682,119.41619
661683,119.478584
661684,119.136665
661685,119.02
661686,118.59703
661687,119.02836
661688,118.9418
661689,118.7938
661690,119.09543
661691,119.30662
661692,118.85151
661693,119.01073
661694,119.05118
661695,119.238884
661696,119.453354
661697,119.16878
661698,119.1961
661699,118.926865
661700,118.76406
661701,119.38258
661702,118.188225
661703,118.99616
661704,119.02122
661705,118.991295
661706,118.93891
661707,119.19028
661708,119.24145
661709,119.434135
661710,118.867096
661711,119.211815
661712,119.466675
661713,119.41328
661714,119.06526
661715,118.91969
661716,119.086586
661717,118.97379
661718,119.288506
661719,119.140884
661720,119.40413
661721,119.32536
661722,119.63331
661723,118.90322
661724,119.05689
661725,118.55912
661726,118.76059
661727,119.2978
661728,118.87938
661729,118.92491
661730,118.33873
661731,119.09941
661732,119.46076
661733,118.77602
661734,119.40438
661735,119.18899
661736,118.90855
661737,119.23854
661738,119.66604
661739,118.47309
661740,118.89618
661741,119.00543
661742,119.06243
661743,118.94452
661744,117.86881
661745,119.23306
661746,118.993645
661747,118.42683
661748,118.74822
661749,118.93618
661750,119.41129
661751,118.79239
661752,118.998085
661753,119.13749
661754,119.21811
661755,118.94781
661756,118.88545
661757,119.383095
661758,118.96394
661759,119.224464
661760,118.838
661761,119.82002
661762,118.861946
661763,119.22108
661764,118.80192
661765,119.26676
661766,119.23088
661767,118.98837
661768,119.44717
661769,119.63165
661770,118.825714
661771,119.31048
661772,119.02595
661773,119.066
661774,119.17913
661775,118.91727
661776,118.77561
661777,119.165764
661778,118.80852
661779,119.05943
661780,119.16942
661781,119.549095
661782,119.37942
661783,119.05044
661784,118.528305
661785,118.80823
661786,118.62639
661787,118.937035
661788,119.25495
661789,119.25609
661790,119.01924
661791,119.19935
661792,118.46909
661793,119.149895
661794,119.34436
661795,118.81041
661796,118.88292
661797,118.80936
661798,118.81474
661799,119.21949
661800,119.29138
661801,118.91877
661802,119.0145
661803,118.87218
661804,119.38923
661805,119.10616
661806,119.29209
661807,119.26913
661808,119.12443
661809,119.155556
661810,119.51499
661811,119.10629
661812,118.786095
661813,119.04525
661814,118.94393
661815,119.49963
661816,119.14256
661817,118.77644
661818,118.55439
661819,119.10206
661820,118.64053
661821,118.77443
661822,119.08546
661823,118.83193
661824,119.63512
661825,119.49436
661826,119.278145
661827,118.73844
661828,119.174545
661829,119.24542
661830,118.839935
661831,118.533005
661832,119.18757
661833,119.23097
661834,119.41583
661835,119.36964
661836,119.12955
661837,119.05585
661838,119.068504
661839,119.516846
661840,120.686066
661841,119.48318
661842,118.29529
661843,118.93833
661844,118.973755
661845,118.43397
661846,119.06252
661847,119.18401
661848,119.25568
661849,118.900566
661850,118.72893
661851,119.11185
661852,118.91928
661853,118.85083
661854,118.56919
661855,118.93376
661856,119.18277
661857,119.148056
661858,119.12224
661859,118.764496
661860,119.04835
661861,118.95648
661862,120.30094
661863,119.10035
661864,118.88148
661865,119.230156
661866,119.071075
661867,118.925385
661868,119.06353
661869,119.28031
661870,118.686714
661871,119.165794
661872,118.73841
661873,119.07789
661874,119.38249
661875,119.33759
661876,118.90689
661877,119.559425
661878,119.475296
661879,118.7953
661880,119.26582
661881,118.84722
661882,119.28109
661883,118.63155
661884,119.26892
661885,119.17748
661886,118.8852
661887,119.19117
661888,119.11555
661889,119.4143
661890,118.93988
661891,118.81541
661892,118.89073
661893,118.87314
661894,118.797966
661895,119.54027
661896,119.55338
661897,118.836334
661898,118.962715
661899,119.23865
661900,118.81017
661901,119.10547
661902,118.93097
661903,118.54439
661904,118.760254
661905,118.70529
661906,119.547035
661907,118.58651
661908,119.13227
661909,118.65417
661910,118.962105
661911,118.62039
661912,119.061035
661913,119.17833
661914,118.72579
661915,119.74426
661916,118.56219
661917,119.24475
661918,118.81551
661919,119.22175
661920,118.27003
661921,119.21379
661922,119.050385
661923,119.216385
661924,119.10262
661925,119.01516
661926,118.811264
661927,119.048584
661928,118.99755
661929,119.0984
661930,119.28892
661931,119.15935
661932,118.539474
661933,118.94932
661934,119.00435
661935,118.817795
661936,119.36069
661937,119.027115
661938,119.10987
661939,119.234245
661940,119.6328
661941,118.97651
661942,119.22052
661943,118.88836
661944,119.73337
661945,119.28314
661946,118.623375
661947,118.93381
661948,118.993126
661949,119.2738
661950,119.13541
661951,119.35202
661952,118.66073
661953,118.6975
661954,119.16364
661955,119.155945
661956,119.145195
661957,118.954475
661958,119.19133
661959,118.64253
661960,119.2112
661961,118.95725
661962,119.19464
661963,118.76551
661964,119.29533
661965,118.79276
661966,119.18189
661967,119.228035
661968,119.00327
661969,120.46257
661970,118.89935
661971,119.04133
661972,118.786354
661973,119.171875
661974,118.874016
661975,118.79724
661976,118.629166
661977,118.693245
661978,119.26775
661979,119.09451
661980,119.42503
661981,119.095566
661982,118.686714
661983,118.500916
661984,119.102196
661985,119.11137
661986,119.17478
661987,119.11196
661988,119.3282
661989,118.814705
661990,119.03323
661991,121.99793
661992,118.8584
661993,119.09983
661994,118.82324
661995,119.37324
661996,119.34686
661997,119.1167
661998,119.15607
661999,118.79694
662000,119.22165
662001,118.74469
662002,119.32386
662003,119.48585
662004,118.8125
662005,118.776825
662006,119.31373
662007,119.141975
662008,119.2668
662009,120.330635
662010,119.04251
662011,118.95527
662012,119.072624
662013,118.984604
662014,118.946785
662015,119.13107
662016,118.95305
662017,118.82163
662018,119.08103
662019,118.667725
662020,118.859604
662021,119.02806
662022,118.616486
662023,119.25045
662024,119.27318
662025,119.312584
662026,118.42078
662027,119.16443
662028,118.89288
662029,119.28044
662030,118.542366
662031,119.26885
662032,119.6689
662033,118.932884
662034,119.536354
662035,119.4113
662036,118.92877
662037,119.153755
662038,119.134254
662039,119.443184
662040,119.03097
662041,119.30689
662042,119.17782
662043,119.06987
662044,119.187675
662045,118.768814
662046,118.84103
662047,119.24248
662048,120.57863
662049,119.902
662050,118.47998
662051,119.07884
662052,118.746216
662053,118.797966
662054,118.91231
662055,118.90607
662056,119.17177
662057,118.81841
662058,118.62816
662059,119.21908
662060,118.92989
662061,119.229965
662062,118.82308
662063,119.668304
662064,119.0645
662065,118.58202
662066,119.21913
662067,119.28056
662068,119.09606
662069,119.08347
662070,119.34026
662071,119.2087
662072,118.972275
662073,118.89902
662074,119.23618
662075,118.945305
662076,119.32007
662077,118.69893
662078,119.166084
662079,118.73501
662080,118.93908
662081,119.3848
662082,118.80517
662083,118.81101
662084,119.334785
662085,118.93691
662086,119.1511
662087,119.37048
662088,119.05263
662089,119.674164
662090,119.239876
662091,118.794945
662092,119.06341
662093,119.045616
662094,119.02837
662095,118.764694
662096,119.167015
662097,119.31034
662098,121.07355
662099,118.958885
662100,118.969406
662101,119.16248
662102,119.14766
662103,118.64864
662104,118.74085
662105,120.12234
662106,118.19252
662107,119.312744
662108,119.61734
662109,118.842834
662110,119.22179
662111,118.90925
662112,119.202065
662113,119.11166
662114,119.12377
662115,119.169716
662116,119.09528
662117,120.40595
662118,118.62758
662119,119.145294
662120,119.12577
662121,119.008865
662122,118.70214
662123,119.34021
662124,119.28756
662125,118.92268
662126,119.0086
662127,118.92456
662128,118.8284
662129,118.799934
662130,119.225945
662131,120.66556
662132,118.78085
662133,118.879395
662134,119.2433
662135,119.507256
662136,118.4751
662137,119.72973
662138,119.63378
662139,119.37889
662140,119.45377
662141,118.83677
662142,119.5454
662143,118.6965
662144,119.07831
662145,118.80845
662146,119.05849
662147,118.800606
662148,119.11351
662149,119.04171
662150,119.31484
662151,118.71007
662152,118.97726
662153,119.23399
662154,118.808
662155,118.52649
662156,118.84295
662157,119.52214
662158,119.41815
662159,118.6773
662160,118.679146
662161,118.43832
662162,119.383644
662163,118.88934
662164,120.89647
662165,118.96586
662166,119.578766
662167,119.267624
662168,119.25111
662169,119.35522
662170,119.455505
662171,118.94289
662172,119.606544
662173,120.18459
662174,119.26467
662175,119.13864
662176,119.24404
662177,118.8323
662178,118.94522
662179,119.1936
662180,118.95461
662181,118.90517
662182,119.21383
662183,119.07355
662184,118.74312
662185,119.07285
662186,119.22837
662187,120.07431
662188,118.968605
662189,119.34584
662190,119.78966
662191,119.160774
662192,119.18827
662193,118.82786
662194,119.21418
662195,119.34394
662196,119.29027
662197,119.44189
662198,118.97462
662199,118.65568
662200,118.75967
662201,119.13979
662202,118.82113
662203,119.064804
662204,119.28823
662205,118.83934
662206,119.25764
662207,118.94119
662208,119.12629
662209,119.21755
662210,118.87699
662211,119.08483
662212,118.742096
662213,118.99386
662214,118.966805
662215,118.75019
662216,119.4892
662217,119.23331
662218,118.93447
662219,119.18569
662220,119.35714
662221,120.53609
662222,119.24837
662223,118.94838
662224,119.040825
662225,118.59069
662226,119.15827
662227,118.929115
662228,119.17998
662229,118.64386
662230,118.9463
662231,119.65128
662232,119.20514
662233,119.05998
662234,119.43496
662235,118.75837
662236,118.95623
662237,119.43253
662238,119.48189
662239,119.29024
662240,119.56175
662241,119.06586
662242,119.8374
662243,118.8783
662244,118.89534
662245,119.20284
662246,118.74455
662247,118.530525
662248,118.94177
662249,118.72329
662250,119.04559
662251,119.21755
662252,118.902985
662253,119.15966
662254,119.127464
662255,119.759415
662256,119.366394
662257,119.446945
662258,119.106865
662259,119.08054
662260,118.84517
662261,118.69876
662262,119.29784
662263,119.25205
662264,118.35198
662265,119.33041
662266,118.55195
662267,118.97827
662268,118.960846
662269,118.64069
662270,118.59549
662271,119.15577
662272,118.302956
662273,119.08158
662274,119.41038
662275,118.857315
662276,118.95696
662277,119.33692
662278,119.348854
662279,119.107346
662280,119.961266
662281,119.3036
662282,118.95309
662283,118.79204
662284,118.92101
662285,119.062935
662286,119.08721
662287,118.77923
662288,119.02661
662289,118.95103
662290,119.01652
662291,118.51424
662292,119.2897
662293,118.751755
662294,119.39286
662295,118.91364
662296,119.19245
662297,118.83906
662298,119.4212
662299,119.12511
662300,118.99199
662301,119.14312
662302,119.5024
662303,118.90218
662304,119.390594
662305,119.168945
662306,118.712425
662307,119.16707
662308,121.919556
662309,120.960846
662310,119.06862
662311,118.94312
662312,119.119675
662313,119.17175
662314,119.013794
662315,119.20867
662316,119.363884
662317,119.010544
662318,118.95902
662319,118.84183
662320,118.97447
662321,119.13115
662322,119.1903
662323,119.24566
662324,121.32763
662325,118.34312
662326,118.978134
662327,121.027916
662328,120.983505
662329,118.984924
662330,119.30704
662331,119.15514
662332,120.41894
662333,118.72419
662334,118.86785
662335,119.16584
662336,121.915726
662337,118.60323
662338,118.86893
662339,120.3151
662340,119.201164
662341,119.39246
662342,118.39136
662343,122.17178
662344,118.37277
662345,119.20311
662346,119.304214
662347,119.46164
662348,119.40837
662349,119.36825
662350,119.22716
662351,119.27648
662352,118.96422
662353,118.81186
662354,118.110596
662355,118.68649
662356,118.992134
662357,119.14459
662358,119.21743
662359,118.97579
662360,119.10047
662361,118.77209
662362,119.10006
662363,119.0003
662364,119.986084
662365,119.13626
662366,119.004555
662367,119.47131
662368,118.82126
662369,118.2065
662370,118.7201
662371,118.65904
662372,118.94845
662373,121.12349
662374,118.715706
662375,118.76408
662376,119.17098
662377,118.7672
662378,121.52298
662379,119.28593
662380,119.258865
662381,119.265724
662382,118.96461
662383,118.81912
662384,119.053276
662385,119.34802
662386,118.7425
662387,119.26985
662388,118.98394
662389,119.75483
662390,119.056366
662391,119.384155
662392,119.3966
662393,118.69802
662394,118.86539
662395,119.26968
662396,118.94112
662397,119.137856
662398,118.97288
662399,118.96407
662400,119.2182
662401,119.1851
662402,118.62068
662403,118.68552
662404,118.76468
662405,118.8272
662406,118.985466
662407,119.022224
662408,118.673676
662409,119.26162
662410,120.10694
662411,118.85965
662412,119.29966
662413,119.174904
662414,118.35783
662415,118.52779
662416,118.79784
662417,119.11837
662418,119.04512
662419,119.39808
662420,119.63991
662421,119.14341
662422,119.01287
662423,119.56109
662424,118.93385
662425,118.89298
662426,118.01208
662427,118.84195
662428,118.88004
662429,118.64468
662430,118.796646
662431,119.16405
662432,119.092384
662433,119.08434
662434,118.99457
662435,119.570625
662436,119.6354
662437,119.495575
662438,119.225174
662439,118.94539
662440,118.95303
662441,119.00826
662442,118.50473
662443,118.80126
662444,121.61437
662445,118.87431
662446,118.93791
662447,118.87012
662448,118.99288
662449,119.20739
662450,118.607124
662451,118.95578
662452,119.08116
662453,119.46692
662454,122.202484
662455,119.09662
662456,118.67478
662457,118.33252
662458,119.32174
662459,119.21907
662460,118.36831
662461,119.08929
662462,119.12645
662463,119.27752
662464,118.943924
662465,118.4634
662466,119.22219
662467,119.507545
662468,119.38419
662469,120.5416
662470,118.92157
662471,118.8522
662472,119.04641
662473,118.68133
662474,119.20146
662475,119.11008
662476,118.841446
662477,118.91014
662478,119.00261
662479,118.65457
662480,119.40129
662481,119.138405
662482,118.99631
662483,119.117226
662484,118.54625
662485,118.47936
662486,119.053276
662487,118.66322
662488,118.922195
662489,119.4185
662490,118.65438
662491,118.589935
662492,119.33766
662493,119.27525
662494,119.22216
662495,119.45636
662496,118.933846
662497,119.08401
662498,119.23294
662499,118.79031
662500,118.93042
662501,118.54298
662502,118.68979
662503,119.09438
662504,119.083115
662505,118.86806
662506,119.20522
662507,118.77187
662508,118.78563
662509,118.36394
662510,119.21487
662511,118.57604
662512,119.34861
662513,118.90213
662514,118.33739
662515,119.193146
662516,119.279915
662517,119.50029
662518,119.09893
662519,119.486725
662520,118.997444
662521,119.25643
662522,118.86468
662523,119.224846
662524,119.477715
662525,119.40208
662526,119.131004
662527,118.75331
662528,119.52091
662529,119.437294
662530,119.02134
662531,119.23268
662532,119.524864
662533,121.681656
662534,119.45441
662535,121.245026
662536,119.08963
662537,119.16314
662538,118.90865
662539,118.765305
662540,119.037384
662541,118.85335
662542,118.81805
662543,119.13853
662544,119.11014
662545,119.5063
662546,119.09842
662547,119.042366
662548,119.3921
662549,119.16182
662550,119.34271
662551,118.99141
662552,119.15732
662553,119.05461
662554,119.36731
662555,119.727936
662556,119.02977
662557,118.33319
662558,119.368706
662559,118.93555
662560,119.19635
662561,118.90578
662562,118.99529
662563,119.323235
662564,119.13255
662565,118.99759
662566,119.17293
662567,117.81149
662568,119.01193
662569,118.7099
662570,119.36104
662571,119.134224
662572,121.42567
662573,119.27671
662574,118.79481
662575,119.353325
662576,118.58329
662577,118.31268
662578,118.981255
662579,119.31209
662580,119.107315
662581,119.33122
662582,118.8357
662583,118.709175
662584,121.00553
662585,119.401566
662586,118.56918
662587,119.143616
662588,118.78049
662589,119.157394
662590,119.20349
662591,118.997475
662592,118.832184
662593,119.34654
662594,118.18856
662595,119.128525
662596,118.77947
662597,119.17402
662598,119.081535
662599,118.864204
662600,118.97099
662601,119.354485
662602,119.111946
662603,119.45494
662604,119.19028
662605,119.42185
662606,119.7167
662607,120.21346
662608,119.95774
662609,119.262085
662610,119.59561
662611,118.42159
662612,118.82846
662613,119.137794
662614,119.28494
662615,118.57849
662616,118.63054
662617,119.37542
662618,119.558395
662619,119.175545
662620,118.73912
662621,119.17647
662622,118.892715
662623,119.54867
662624,119.27898
662625,119.53333
662626,118.79889
662627,119.35454
662628,118.98408
662629,119.019615
662630,119.08063
662631,119.07785
662632,119.316414
662633,118.780975
662634,119.281166
662635,119.08788
662636,118.61159
662637,119.36528
662638,118.42218
662639,118.7219
662640,118.2278
662641,119.312195
662642,119.237366
662643,118.892395
662644,118.769684
662645,119.09588
662646,119.23727
662647,119.31434
662648,119.126915
662649,118.486305
662650,118.65583
662651,119.48624
662652,121.457275
662653,119.3923
662654,119.4454
662655,118.95128
662656,118.9078
662657,119.018326
662658,119.034515
662659,118.95236
662660,119.20314
662661,118.83659
662662,119.0503
662663,118.85125
662664,119.23819
662665,119.41335
662666,119.11921
662667,118.99589
662668,119.09465
662669,118.90129
662670,118.99232
662671,119.21889
662672,119.32683
662673,118.8653
662674,118.640015
662675,119.3111
662676,119.06934
662677,118.96185
662678,119.159325
662679,119.26401
662680,119.08599
662681,119.59273
662682,119.173676
662683,119.27083
662684,118.855
662685,118.65783
662686,119.062675
662687,119.05364
662688,119.10561
662689,118.67102
662690,119.1431
662691,119.069336
662692,119.511185
662693,119.193695
662694,118.72188
662695,118.76823
662696,118.97845
662697,118.7199
662698,119.67605
662699,119.16049
662700,118.95903
662701,118.898445
662702,119.25601
662703,119.34916
662704,122.297554
662705,119.00737
662706,118.79542
662707,119.158844
662708,119.027534
662709,119.41622
662710,118.96286
662711,119.1817
662712,118.8642
662713,119.07915
662714,118.873535
662715,119.37524
662716,119.0614
662717,118.80152
662718,119.31552
662719,118.76361
662720,118.97635
662721,119.05601
662722,118.84393
662723,118.979675
662724,119.145966
662725,118.8468
662726,119.554504
662727,122.32741
662728,119.32718
662729,119.17304
662730,119.3088
662731,118.6189
662732,118.42272
662733,118.987274
662734,119.07264
662735,118.89278
662736,118.87393
662737,118.538666
662738,119.29119
662739,119.01701
662740,119.55208
662741,118.93432
662742,119.185394
662743,118.634384
662744,118.952866
662745,119.09559
662746,119.31157
662747,119.593185
662748,119.09821
662749,118.78676
662750,119.29773
662751,119.327965
662752,118.58908
662753,118.892365
662754,118.93202
662755,118.65129
662756,119.46923
662757,119.49605
662758,118.66553
662759,119.476364
662760,119.032265
662761,119.13801
662762,118.3705
662763,118.380455
662764,119.21872
662765,119.36129
662766,119.01489
662767,118.93903
662768,118.45433
662769,119.07513
662770,119.1176
662771,119.320625
662772,119.119576
662773,120.63575
662774,118.816
662775,118.830025
662776,119.04242
662777,119.11201
662778,118.83965
662779,119.43526
662780,119.308136
662781,118.482796
662782,119.219315
662783,119.37629
662784,118.79386
662785,119.00427
662786,119.48655
662787,118.984825
662788,119.33095
662789,118.196686
662790,119.26592
662791,119.302574
662792,119.498764
662793,118.83533
662794,118.99515
662795,119.46657
662796,119.111725
662797,119.214066
662798,119.42117
662799,118.91359
662800,119.16661
662801,119.2109
662802,119.523994
662803,119.73255
662804,118.46609
662805,118.89248
662806,118.52768
662807,119.109886
662808,120.05186
662809,118.74965
662810,119.11383
662811,118.72987
662812,118.84647
662813,119.975525
662814,119.35582
662815,118.839325
662816,119.079025
662817,118.71829
662818,118.96288
662819,119.12028
662820,119.50286
662821,120.052574
662822,119.24277
662823,118.92872
662824,118.87545
662825,119.14587
662826,119.125206
662827,120.126274
662828,118.98577
662829,118.560646
662830,118.93557
662831,119.143135
662832,119.113716
662833,118.81044
662834,118.52893
662835,119.26099
662836,119.366806
662837,118.69838
662838,118.80679
662839,119.26593
662840,118.65366
662841,118.54349
662842,119.12331
662843,118.775665
662844,119.212746
662845,118.94233
662846,119.30706
662847,119.28874
662848,118.96578
662849,119.26243
662850,119.33988
662851,119.24813
662852,119.525696
662853,118.83814
662854,118.73408
662855,119.207535
662856,118.92071
662857,119.29726
662858,119.289085
662859,119.55041
662860,119.06456
662861,118.94764
662862,119.25463
662863,119.15558
662864,119.41237
662865,118.866425
662866,118.72838
662867,121.2675
662868,118.947296
662869,118.99543
662870,119.2275
662871,118.904945
662872,121.664894
662873,118.92512
662874,119.05868
662875,118.94248
662876,118.65423
662877,119.124054
662878,118.75967
662879,118.903625
662880,118.721
662881,119.09824
662882,119.77978
662883,118.845924
662884,120.849304
662885,120.50466
662886,118.874855
662887,118.679245
662888,119.57166
662889,118.73501
662890,118.841606
662891,119.36559
662892,119.20108
662893,118.84938
662894,119.41916
662895,118.72274
662896,119.230194
662897,118.92496
662898,118.809654
662899,118.90518
662900,118.97504
662901,119.51312
662902,119.00771
662903,118.781784
662904,119.07313
662905,118.663086
662906,118.91049
662907,119.16027
662908,118.839905
662909,119.04843
662910,119.30542
662911,119.114265
662912,119.29127
662913,119.57613
662914,119.10978
662915,119.5332
662916,119.16122
662917,118.92168
662918,118.77964
662919,119.25385
662920,118.982315
662921,119.201775
662922,119.05555
662923,119.06699
662924,119.042435
662925,119.29583
662926,119.04764
662927,119.18421
662928,118.99515
662929,119.00088
662930,120.04217
662931,119.349174
662932,120.187744
662933,120.997055
662934,119.01477
662935,119.17704
662936,119.33204
662937,118.88477
662938,119.439545
662939,119.14152
662940,118.62186
662941,118.97437
662942,119.422966
662943,119.10602
662944,119.324196
662945,118.874275
662946,119.18554
662947,118.93399
662948,119.05302
662949,119.3196
662950,119.01313
662951,119.0425
662952,118.67299
662953,119.380394
662954,119.44831
662955,119.05499
662956,118.435
662957,118.97989
